temperature,humidity,soil_moisture,pump_on
32.96,75.75,66.26,0
26.3,53.86,21.99,1
21.04,62.05,29.4,0
21.82,57.99,26.11,0
16.95,44.02,18.47,0
20.17,62.97,25.32,0
28.3,79.94,61.11,0
29.16,59.28,21.09,1
19.52,49.82,23.55,0
25.41,60.68,18.32,1
14.96,45.07,21.82,0
28.88,65.39,22.53,1
17.59,54.59,29.16,0
31.74,81.59,46.23,0
34.94,81.63,51.98,0
20.02,53.25,26.45,0
27.13,77.93,62.34,0
18.42,52.5,31.46,0
30.24,69.54,55.57,0
24.81,61.87,19.44,0
30.2,59.3,22.53,1
30.22,79.86,66.67,0
31.91,46.5,13.16,1
28.11,44.0,16.79,1
28.87,77.01,62.35,0
21.37,53.09,29.01,0
27.9,65.27,22.15,1
33.84,79.91,64.35,0
30.29,85.67,48.29,0
34.17,75.85,61.17,0
32.6,80.5,47.71,0
23.29,61.9,28.5,0
23.07,51.87,16.13,0
25.93,52.76,13.68,1
25.4,56.82,18.12,1
20.62,40.65,22.99,0
26.15,43.56,15.87,1
31.3,55.71,23.87,1
20.54,59.48,23.69,0
32.07,80.48,36.86,0
30.59,39.04,20.36,1
19.22,50.95,22.65,0
32.27,49.24,14.39,1
20.5,58.37,21.69,0
30.68,52.28,23.81,1
29.37,69.93,70.99,0
21.67,49.09,28.13,0
25.91,55.65,21.98,1
27.73,76.76,45.84,0
27.56,45.62,17.84,1
33.21,48.93,22.01,1
28.41,83.69,66.25,0
30.16,81.92,43.14,0
27.9,62.39,19.77,1
22.32,50.24,23.54,0
29.98,77.35,64.56,0
24.55,53.03,15.72,0
28.35,51.12,21.97,1
24.3,45.39,14.24,0
16.9,57.63,27.86,0
28.49,78.05,46.09,0
33.39,74.29,61.59,0
21.97,51.71,21.64,0
34.9,81.21,41.52,0
23.6,59.4,26.48,0
30.72,77.38,59.68,0
19.23,63.11,28.78,0
30.89,77.91,63.38,0
32.29,77.89,51.96,0
19.72,60.82,26.77,0
28.25,86.17,66.19,0
16.01,62.68,25.92,0
26.01,47.12,16.49,1
20.62,54.85,29.47,0
18.76,39.18,24.0,0
19.06,60.74,27.39,0
25.02,48.0,23.03,1
31.33,50.36,20.27,1
32.37,83.68,47.19,0
33.7,78.0,44.36,0
31.13,42.63,18.56,1
27.46,49.37,12.81,1
27.29,64.97,20.36,1
26.68,46.38,22.83,1
28.41,77.89,49.74,0
18.07,45.28,26.57,0
19.16,56.05,28.89,0
32.31,73.91,48.2,0
28.59,81.39,72.08,0
25.56,86.24,45.65,0
21.25,45.05,27.55,0
26.68,43.92,19.5,1
24.07,49.27,19.94,0
27.76,82.26,43.32,0
31.96,91.17,69.87,0
30.66,60.93,18.39,1
17.91,52.85,20.36,0
29.75,80.45,80.02,0
24.36,53.71,22.88,0
32.78,78.56,40.3,0
20.06,47.41,26.48,0
17.7,43.35,18.83,0
33.73,79.57,50.15,0
29.5,81.79,58.8,0
30.03,76.12,38.88,0
27.02,58.26,19.58,1
30.13,82.83,57.83,0
21.23,73.25,27.27,0
20.73,42.36,20.01,0
28.06,72.63,48.24,0
28.72,57.89,23.37,1
18.86,48.62,22.19,0
17.33,61.14,29.11,0
27.98,56.76,22.86,1
27.83,48.27,18.05,1
29.49,65.78,16.75,1
28.98,53.51,19.81,1
22.39,63.73,29.01,0
23.67,44.31,13.77,0
31.09,49.91,10.78,1
28.2,62.65,27.81,1
35.07,74.31,52.18,0
32.05,84.94,46.62,0
21.16,48.34,25.47,0
17.47,35.07,18.78,0
32.6,53.03,15.61,1
29.63,79.08,44.73,0
31.19,71.44,62.01,0
30.5,89.81,32.65,0
28.74,54.73,19.11,1
18.56,54.76,27.37,0
29.98,57.08,19.74,1
21.36,64.03,25.12,0
28.42,74.05,57.85,0
27.23,80.3,81.46,0
18.89,54.81,25.58,0
24.1,61.08,19.89,0
28.23,67.96,48.96,0
18.29,56.36,29.75,0
20.0,53.65,27.54,0
33.89,81.98,40.0,0
23.43,65.67,27.92,0
18.19,60.92,27.58,0
31.12,74.96,48.59,0
28.17,61.46,27.28,1
22.01,50.44,27.58,0
31.15,48.63,17.48,1
26.92,70.04,63.88,0
27.0,43.95,14.49,1
22.43,53.16,11.41,0
18.65,59.84,30.91,0
31.05,76.35,40.87,0
29.11,52.17,18.25,1
30.17,75.64,70.09,0
17.95,56.26,24.17,0
29.61,92.63,58.48,0
28.39,55.06,24.73,1
31.58,82.81,63.18,0
18.95,42.37,24.31,0
31.88,80.24,73.59,0
31.31,46.97,18.84,1
31.85,79.11,66.59,0
21.53,58.23,27.89,0
30.11,54.73,22.71,1
20.91,61.26,32.09,0
28.98,57.83,22.72,1
31.43,78.8,52.67,0
16.48,57.77,29.47,0
18.72,73.81,24.67,0
25.92,73.41,68.92,0
28.54,81.43,49.32,0
33.56,74.57,65.77,0
21.66,54.84,26.0,0
24.77,47.1,17.9,0
20.92,48.2,20.62,0
26.84,69.19,23.32,1
33.74,84.56,65.35,0
30.89,45.61,12.93,1
29.62,50.55,20.95,1
31.82,71.9,71.84,0
28.54,66.1,19.94,1
29.93,62.31,24.03,1
22.49,54.94,20.09,0
32.32,47.97,17.74,1
17.29,42.26,22.54,0
31.9,75.81,61.75,0
20.13,61.09,25.67,0
27.09,46.44,15.36,1
28.76,87.13,69.22,0
30.34,75.79,73.52,0
32.64,86.02,68.46,0
20.13,61.19,25.51,0
24.26,46.85,14.47,0
20.69,53.56,30.0,0
29.43,81.2,41.95,0
25.24,50.66,18.58,1
27.78,72.8,39.04,0
22.48,47.48,22.88,0
33.34,36.77,17.15,1
21.23,54.0,20.7,0
28.98,50.19,18.88,1
17.89,46.31,26.38,0
28.42,49.37,18.3,1
19.2,51.52,22.8,0
21.02,59.59,27.37,0
31.51,78.62,30.68,0
27.33,63.96,22.54,1
29.06,77.11,65.06,0
24.74,34.31,19.57,0
17.97,52.26,27.58,0
25.42,58.36,23.64,1
18.22,47.72,18.64,0
29.48,83.99,57.94,0
24.04,83.24,60.6,0
27.36,41.16,15.88,1
19.65,61.58,28.79,0
26.16,53.94,18.02,1
29.5,78.72,62.54,0
36.02,72.44,43.15,0
26.65,58.96,23.81,1
33.2,77.79,50.12,0
19.54,56.85,23.19,0
29.96,63.3,20.52,1
27.09,85.95,66.04,0
28.46,75.03,67.64,0
17.75,59.69,31.36,0
30.42,75.28,41.23,0
31.61,71.74,42.51,0
31.03,68.34,45.68,0
25.63,52.82,22.56,1
30.21,73.94,60.72,0
20.59,60.48,28.25,0
31.07,75.34,36.32,0
26.33,67.47,20.03,1
33.43,82.02,39.04,0
27.39,69.6,46.46,0
16.76,58.96,28.37,0
20.41,63.44,31.38,0
31.29,59.54,18.19,1
23.62,44.33,22.07,0
33.82,82.89,39.99,0
30.76,79.55,46.36,0
29.45,57.58,24.89,1
22.16,65.44,31.51,0
31.65,62.79,25.56,1
28.08,73.55,46.39,0
32.71,74.31,63.37,0
21.06,66.92,31.6,0
25.56,56.99,26.18,1
18.94,51.79,25.93,0
27.37,45.46,15.0,1
25.15,71.41,41.23,0
23.85,58.09,21.81,0
17.78,58.8,26.39,0
28.4,57.49,22.24,1
28.63,53.44,21.37,1
29.87,47.76,20.62,1
28.24,63.52,21.96,1
31.77,59.92,19.82,1
34.23,72.54,53.07,0
30.85,75.13,69.62,0
17.06,44.79,21.43,0
33.41,81.45,65.85,0
24.05,48.37,19.9,0
20.1,49.06,21.82,0
26.35,53.39,15.14,1
30.62,73.27,69.31,0
35.12,76.2,48.58,0
21.68,65.66,24.94,0
31.29,78.13,35.71,0
21.45,43.88,19.99,0
23.28,53.39,24.74,0
29.24,63.72,23.03,1
27.49,49.97,19.99,1
32.64,52.08,19.9,1
17.88,61.24,22.13,0
19.45,40.75,22.65,0
28.87,78.5,65.96,0
26.64,85.04,63.08,0
30.57,76.94,66.8,0
17.63,64.86,27.11,0
28.35,57.1,21.82,1
30.28,55.5,23.94,1
28.48,52.62,18.96,1
30.52,80.87,42.65,0
30.22,39.94,15.32,1
30.99,55.3,22.23,1
19.34,39.2,23.31,0
27.92,75.58,57.61,0
20.83,61.14,28.6,0
28.35,87.09,62.03,0
25.41,53.36,22.55,1
22.45,46.94,21.42,0
21.92,44.13,24.85,0
27.44,60.44,22.51,1
27.03,49.01,19.81,1
28.35,89.99,46.14,0
27.27,43.58,15.64,1
29.17,62.35,16.51,1
34.71,75.66,46.55,0
28.52,82.46,71.13,0
20.42,60.94,28.56,0
17.56,64.96,25.06,0
32.84,71.88,44.62,0
24.99,63.91,23.38,0
23.16,62.7,21.98,0
21.0,65.89,29.78,0
31.34,50.66,22.3,1
28.02,79.38,66.58,0
27.36,42.57,15.97,1
27.51,51.88,15.82,1
29.98,59.29,25.03,1
20.64,61.15,27.07,0
32.42,82.7,38.6,0
17.76,45.07,23.35,0
31.01,71.14,77.16,0
32.69,62.28,19.62,1
30.84,74.5,29.14,1
30.7,75.96,65.56,0
28.5,56.63,17.31,1
26.17,53.12,15.87,1
27.12,63.09,23.21,1
17.53,46.38,24.57,0
21.63,54.15,20.23,0
19.77,49.27,25.31,0
18.5,44.6,23.42,0
28.31,52.24,24.28,1
30.16,78.22,61.87,0
23.41,39.23,20.93,0
30.27,77.05,65.88,0
26.57,42.3,18.02,1
31.01,76.69,53.88,0
33.64,81.28,71.57,0
29.27,57.4,21.02,1
22.33,65.63,33.47,0
26.23,56.95,23.41,1
31.66,76.56,63.63,0
26.35,78.46,64.05,0
28.09,58.63,19.78,1
28.99,43.06,18.26,1
30.17,75.21,70.16,0
27.5,82.93,49.61,0
32.74,70.66,56.17,0
19.39,45.69,22.05,0
19.01,52.9,24.64,0
19.81,61.89,29.98,0
19.95,47.07,23.27,0
34.78,83.1,70.91,0
35.2,83.69,44.25,0
25.38,51.45,16.52,1
34.13,83.05,42.16,0
31.92,62.86,22.09,1
28.26,44.06,16.55,1
22.84,55.53,26.8,0
20.45,59.73,26.94,0
26.49,56.01,16.59,1
26.06,75.17,63.86,0
30.89,44.88,17.83,1
23.98,57.84,22.27,0
23.08,50.02,14.65,0
31.06,79.84,71.27,0
28.96,40.86,20.42,1
26.32,40.14,19.49,1
23.84,42.49,19.81,0
19.91,36.87,22.8,0
19.4,60.44,26.27,0
26.75,43.83,20.56,1
17.04,48.24,15.05,0
24.79,47.46,16.73,0
19.24,60.69,32.5,0
23.24,61.29,22.09,0
18.62,46.85,19.04,0
14.74,43.16,21.03,0
28.45,81.13,63.59,0
17.69,61.82,29.01,0
19.57,50.24,21.75,0
21.56,49.6,22.67,0
32.65,72.14,42.92,0
28.23,84.72,46.36,0
31.97,84.02,63.2,0
20.22,48.64,14.52,0
23.16,56.04,26.59,0
32.4,77.0,46.76,0
32.28,67.42,42.53,0
26.77,56.16,22.26,1
21.64,49.49,22.24,0
17.14,58.49,32.29,0
19.13,52.78,26.07,0
24.62,64.32,21.86,0
28.34,71.59,59.01,0
36.81,78.65,49.8,0
29.6,76.95,51.92,0
28.12,55.92,16.77,1
30.51,43.58,20.46,1
18.67,63.31,30.12,0
20.84,61.33,28.01,0
29.79,71.19,48.07,0
17.26,60.49,26.0,0
28.08,74.42,69.58,0
31.19,78.23,69.5,0
35.67,79.87,47.41,0
32.74,79.4,64.82,0
28.92,59.14,25.2,1
26.58,63.96,23.92,1
22.73,65.57,22.75,0
22.16,58.42,24.7,0
31.38,58.74,21.51,1
21.78,56.46,21.16,0
26.09,68.25,19.31,1
28.15,52.63,13.98,1
21.26,54.13,29.7,0
21.12,45.37,20.31,0
27.91,38.15,21.65,1
21.37,48.38,24.47,0
18.91,42.5,24.61,0
25.84,50.28,14.6,1
27.94,43.97,16.31,1
29.83,46.21,17.53,1
31.44,33.14,14.93,1
27.06,65.24,20.94,1
20.05,58.59,29.91,0
22.01,38.4,16.16,0
34.3,83.06,64.64,0
26.82,47.96,14.12,1
20.04,52.44,19.88,0
31.57,83.88,73.7,0
27.94,58.4,19.08,1
18.29,41.0,26.05,0
31.43,49.81,16.17,1
17.63,48.19,26.63,0
24.6,47.37,18.21,0
19.42,63.37,26.81,0
28.01,48.58,15.18,1
23.11,59.86,26.46,0
29.01,48.99,16.63,1
28.11,45.07,20.11,1
19.92,50.11,21.13,0
30.54,79.04,47.39,0
28.14,58.9,24.19,1
24.07,68.25,21.48,0
21.11,62.68,26.49,0
28.68,59.12,21.35,1
27.62,61.56,22.0,1
20.88,60.54,33.3,0
26.35,79.25,42.12,0
21.57,48.1,19.84,0
25.1,79.97,64.55,0
29.22,60.05,23.8,1
31.41,76.54,45.42,0
24.17,54.1,16.45,0
30.5,64.21,24.54,1
31.58,83.91,38.94,0
20.97,50.11,22.85,0
26.58,78.55,45.76,0
21.4,47.19,16.42,0
29.26,47.14,17.78,1
18.1,58.4,26.37,0
27.06,64.06,21.69,1
32.78,54.3,22.38,1
22.64,63.0,27.5,0
21.51,62.26,25.36,0
26.92,79.16,65.57,0
27.57,49.4,18.66,1
36.43,74.24,51.4,0
28.29,45.49,19.29,1
27.62,76.53,45.83,0
29.6,62.79,21.42,1
33.18,73.55,41.92,0
26.66,53.64,19.61,1
21.38,42.02,19.48,0
33.12,77.41,38.2,0
29.26,40.9,16.92,1
29.17,49.48,21.02,1
30.93,77.81,41.6,0
31.91,77.15,60.42,0
30.65,61.07,25.57,1
31.06,83.73,62.35,0
26.43,44.18,19.06,1
21.25,56.33,27.32,0
31.46,57.91,20.88,1
18.99,47.25,22.09,0
24.26,46.9,14.68,0
29.7,64.98,20.99,1
29.76,46.38,17.26,1
24.09,40.86,26.07,0
24.78,76.79,49.37,0
27.16,47.34,17.66,1
27.67,43.48,15.9,1
27.57,56.71,16.3,1
26.53,41.37,16.22,1
30.07,66.43,49.5,0
21.77,54.76,33.6,0
35.53,80.29,48.8,0
26.83,42.56,17.99,1
18.53,56.49,21.41,0
29.14,55.64,25.92,1
29.48,76.46,66.17,0
25.64,44.85,17.13,1
20.12,63.17,26.14,0
21.58,60.06,25.06,0
21.12,56.3,30.58,0
24.89,39.22,19.85,0
30.81,75.16,43.97,0
28.66,48.59,15.46,1
20.05,47.56,20.36,0
26.62,64.36,24.11,1
21.44,71.1,32.04,0
17.75,46.97,19.04,0
30.36,80.67,54.16,0
23.16,61.4,25.83,0
14.15,49.2,21.76,0
27.33,47.59,15.99,1
29.56,72.22,44.21,0
25.25,51.33,23.88,1
28.47,49.99,14.8,1
25.24,54.58,20.66,1
34.34,50.82,18.98,1
26.82,64.01,26.52,1
26.49,84.85,48.05,0
20.51,53.04,21.22,0
21.82,56.95,26.33,0
30.94,78.67,64.77,0
27.55,85.67,42.89,0
28.73,64.93,24.91,1
27.22,60.97,22.09,1
30.33,82.37,38.07,0
17.07,62.72,28.18,0
29.56,57.87,21.2,1
26.91,77.84,63.31,0
28.87,43.28,15.68,1
23.16,59.34,21.22,0
30.38,76.21,67.28,0
25.22,58.93,25.93,1
18.5,44.65,26.6,0
28.85,72.83,38.24,0
18.52,57.27,27.79,0
27.8,36.76,13.73,1
32.23,75.26,46.41,0
16.73,58.48,18.69,0
21.54,42.75,20.35,0
32.22,81.98,67.94,0
23.06,64.92,22.63,0
17.2,49.29,27.06,0
19.76,37.89,20.91,0
31.37,78.99,59.71,0
29.96,52.9,14.28,1
20.46,47.73,25.26,0
19.57,66.66,24.12,0
18.37,53.01,27.08,0
21.16,45.6,21.73,0
28.13,57.16,22.78,1
18.61,57.8,27.42,0
26.94,48.06,17.84,1
31.31,82.02,44.63,0
27.39,72.32,51.41,0
16.44,60.64,28.35,0
20.12,47.68,24.87,0
30.29,62.75,26.11,1
20.04,50.06,26.16,0
34.04,86.21,67.29,0
32.7,75.68,67.15,0
29.67,55.62,24.24,1
29.79,80.57,34.05,0
28.57,47.88,14.81,1
28.02,70.33,62.29,0
30.75,64.86,22.75,1
24.08,42.11,19.03,0
30.49,57.51,20.25,1
26.4,52.55,21.89,1
22.66,52.78,26.88,0
17.5,47.88,25.85,0
28.95,62.04,23.79,1
21.32,61.91,30.74,0
19.96,57.35,25.11,0
23.28,48.48,11.31,0
16.41,58.28,24.67,0
23.18,59.64,26.89,0
19.77,61.68,25.04,0
32.14,70.5,41.99,0
26.64,74.2,43.09,0
24.12,46.87,20.96,0
30.9,77.71,70.16,0
21.36,47.84,20.06,0
31.57,75.87,37.79,0
27.48,44.9,16.38,1
22.37,44.98,24.17,0
22.64,37.63,23.04,0
20.38,60.33,26.17,0
31.08,67.18,62.07,0
27.75,57.15,15.34,1
27.93,76.3,65.97,0
28.95,56.01,16.3,1
25.99,62.72,24.8,1
32.58,69.9,37.33,0
22.16,45.92,21.82,0
22.06,64.45,22.54,0
20.64,36.15,21.69,0
30.05,37.57,18.73,1
18.73,57.71,27.49,0
27.67,73.2,42.22,0
24.49,56.48,21.86,0
27.88,74.64,41.13,0
29.74,76.09,30.55,0
32.76,85.32,40.94,0
26.08,50.68,20.2,1
20.4,44.71,21.92,0
17.02,61.26,25.5,0
21.08,44.11,21.57,0
23.49,72.89,58.63,0
24.49,63.23,22.51,0
29.91,78.2,39.82,0
22.01,48.6,20.14,0
24.1,60.8,25.71,0
20.0,45.96,23.48,0
29.49,49.68,14.67,1
35.83,79.66,69.27,0
28.88,79.94,78.15,0
22.8,51.46,18.06,0
25.25,48.31,18.41,1
29.47,83.54,48.51,0
32.09,77.98,64.06,0
29.72,71.67,64.05,0
19.76,60.11,34.1,0
19.55,51.39,23.81,0
33.21,82.64,45.84,0
14.91,64.18,26.75,0
21.03,56.92,25.67,0
30.25,85.33,64.49,0
28.51,75.95,46.69,0
30.46,81.48,48.28,0
20.29,52.33,27.56,0
27.59,54.61,13.47,1
19.89,47.92,20.75,0
24.37,40.05,15.75,0
25.21,63.46,20.22,1
19.87,63.71,30.44,0
21.45,46.49,21.41,0
27.6,52.84,17.38,1
21.23,43.2,25.52,0
27.32,39.46,16.5,1
18.55,53.34,28.12,0
19.28,44.06,22.27,0
32.7,88.27,36.44,0
18.96,63.89,28.77,0
28.22,70.91,46.35,0
26.07,52.39,20.18,1
19.78,48.7,21.6,0
30.37,71.64,36.49,0
17.89,65.28,28.26,0
30.87,77.75,39.11,0
17.07,46.82,18.46,0
27.17,87.18,51.39,0
18.96,55.62,18.25,0
19.92,65.56,27.42,0
15.45,59.89,26.83,0
34.39,73.51,38.77,0
22.58,63.56,28.04,0
23.99,45.82,24.34,0
19.41,53.41,25.62,0
20.4,59.33,28.01,0
19.47,43.57,18.86,0
17.49,42.16,20.77,0
17.61,43.97,20.56,0
28.75,41.45,17.87,1
30.06,83.13,60.56,0
31.64,71.11,72.06,0
29.45,61.92,24.8,1
33.16,75.62,49.31,0
19.04,43.64,25.42,0
19.78,44.12,24.03,0
26.96,57.36,26.08,1
34.69,78.52,40.97,0
18.01,44.87,27.63,0
23.74,56.78,21.48,0
29.81,47.2,20.44,1
24.57,62.2,24.73,0
34.67,85.72,69.21,0
32.89,79.8,44.16,0
25.49,61.38,29.28,1
30.84,77.28,48.16,0
31.05,84.28,51.01,0
26.62,50.86,20.09,1
24.97,46.04,20.03,0
27.98,61.47,26.68,1
27.1,44.31,21.28,1
31.25,72.88,48.33,0
20.71,48.54,17.7,0
28.1,77.89,39.91,0
21.15,49.44,21.49,0
21.76,64.28,25.6,0
34.21,84.7,67.17,0
27.0,44.82,20.44,1
23.08,62.67,29.67,0
20.39,53.71,29.42,0
30.81,80.88,38.25,0
29.15,45.75,19.8,1
18.98,38.51,24.87,0
22.01,39.99,23.48,0
22.27,52.45,17.59,0
29.77,61.7,26.66,1
26.63,50.53,13.5,1
27.4,76.31,66.16,0
18.5,58.03,26.07,0
20.15,43.46,17.2,0
29.46,52.84,20.14,1
29.45,80.32,44.62,0
27.11,47.14,15.79,1
31.79,76.62,42.73,0
29.67,83.92,44.67,0
29.18,78.81,43.24,0
27.84,57.11,21.4,1
17.88,49.01,20.9,0
21.81,61.49,24.8,0
17.9,47.44,21.81,0
26.44,57.04,25.13,1
19.44,64.24,27.15,0
29.25,80.16,62.82,0
22.26,42.26,21.61,0
31.36,40.56,18.01,1
29.86,48.06,16.25,1
20.13,62.69,27.55,0
32.91,79.82,48.11,0
22.52,52.09,27.84,0
29.82,58.09,19.74,1
29.76,82.46,46.12,0
28.48,80.35,58.52,0
20.31,58.83,27.31,0
29.32,84.26,64.75,0
18.94,52.72,22.17,0
32.39,72.95,64.36,0
29.58,68.43,62.64,0
24.91,64.34,20.84,0
18.32,55.03,25.42,0
21.66,58.11,23.29,0
18.18,47.44,22.97,0
26.76,75.45,41.42,0
19.72,65.16,23.73,0
30.11,75.39,49.51,0
20.38,64.56,27.25,0
32.31,82.7,68.77,0
23.37,47.49,20.37,0
29.71,54.21,23.0,1
29.56,76.95,60.42,0
28.78,82.49,69.52,0
16.12,59.05,26.77,0
24.51,58.24,23.3,0
20.2,65.96,26.28,0
30.09,62.09,20.31,1
34.15,42.27,19.71,1
27.85,73.89,60.47,0
20.14,64.95,28.66,0
26.41,60.49,18.86,1
19.76,44.1,24.27,0
30.13,43.6,21.58,1
28.67,76.5,66.19,0
29.69,80.14,42.53,0
20.11,56.21,25.43,0
31.95,81.75,44.83,0
23.25,40.63,25.5,0
27.65,75.65,66.25,0
19.72,55.33,20.72,0
26.5,41.91,20.23,1
27.98,54.76,23.16,1
17.14,60.88,24.58,0
21.35,58.93,23.04,0
28.09,82.78,63.81,0
30.77,45.5,20.15,1
25.05,83.06,64.83,0
25.91,60.94,23.41,1
26.19,59.58,22.23,1
30.57,78.5,59.44,0
25.12,59.57,23.27,1
33.83,89.82,41.34,0
29.6,49.08,20.75,1
30.68,46.66,16.5,1
29.67,80.84,38.59,0
28.19,81.73,63.04,0
27.13,82.01,61.81,0
20.27,59.43,27.56,0
27.05,76.99,69.88,0
19.28,52.3,28.77,0
19.41,55.09,30.37,0
26.43,63.01,26.3,1
29.59,77.56,70.17,0
18.64,59.88,29.55,0
17.78,58.04,26.15,0
19.83,63.36,24.67,0
29.04,73.94,45.92,0
20.13,60.9,22.36,0
21.66,39.37,16.37,0
29.37,75.91,65.7,0
31.23,80.83,45.29,0
21.85,46.21,23.18,0
28.95,52.4,19.09,1
22.04,64.0,28.94,0
26.4,52.12,21.96,1
21.73,55.18,16.68,0
28.23,82.32,48.93,0
27.76,46.3,17.57,1
30.4,82.53,47.94,0
15.92,67.68,22.92,0
29.6,83.24,55.77,0
26.48,77.99,43.91,0
28.09,57.73,20.21,1
29.9,70.99,52.12,0
19.19,52.41,23.1,0
31.39,50.31,18.76,1
33.35,81.1,61.32,0
29.15,55.4,16.73,1
30.98,72.94,63.23,0
21.72,46.96,24.81,0
19.14,61.23,31.54,0
30.58,77.82,43.51,0
24.1,60.08,19.91,0
29.16,55.98,18.18,1
27.97,77.73,73.14,0
29.0,61.69,20.55,1
30.22,46.97,23.35,1
29.28,65.7,22.05,1
21.88,46.51,24.69,0
33.71,97.01,60.74,0
33.6,73.65,62.87,0
24.35,65.1,23.63,0
18.47,56.02,19.08,0
20.63,64.34,27.44,0
34.64,69.95,48.86,0
26.51,48.4,17.05,1
19.22,57.5,27.24,0
29.09,72.99,43.68,0
27.85,79.49,59.23,0
26.43,46.28,16.67,1
29.18,84.82,61.32,0
28.35,80.68,46.26,0
18.46,62.13,32.29,0
21.26,44.33,24.73,0
28.05,75.01,47.99,0
30.59,75.79,45.82,0
25.95,74.2,26.07,1
26.74,53.49,19.05,1
30.39,73.84,41.6,0
18.63,43.21,23.42,0
18.2,46.89,16.84,0
22.96,40.22,24.52,0
25.56,59.07,24.92,1
33.88,78.37,41.51,0
27.03,42.3,16.02,1
29.25,76.98,67.76,0
31.22,76.95,45.65,0
20.09,50.15,20.44,0
29.12,63.66,21.45,1
34.39,81.48,80.03,0
32.51,82.18,51.18,0
28.36,69.68,65.08,0
18.52,52.49,26.85,0
31.44,58.32,21.23,1
33.07,77.27,65.92,0
20.36,59.91,27.66,0
31.25,57.27,19.08,1
32.95,70.52,72.44,0
20.92,61.6,25.27,0
31.16,78.38,40.7,0
30.56,47.17,13.21,1
27.11,39.97,18.78,1
24.84,55.73,23.25,0
22.8,48.25,21.18,0
26.6,74.31,40.76,0
23.39,54.68,28.14,0
28.8,51.93,20.27,1
21.87,60.24,28.87,0
20.28,58.07,29.03,0
29.88,47.71,20.7,1
18.94,44.51,23.22,0
28.59,62.39,17.36,1
31.64,88.06,64.35,0
27.08,72.8,44.95,0
19.62,45.74,21.95,0
31.69,82.42,59.58,0
32.48,77.73,45.08,0
28.98,85.58,46.67,0
28.67,64.4,20.27,1
32.81,51.61,17.42,1
18.35,60.11,30.13,0
31.91,53.17,19.02,1
28.32,54.2,16.12,1
20.43,36.23,23.71,0
29.56,78.59,38.04,0
19.29,60.2,27.36,0
31.99,69.41,63.86,0
28.16,78.62,40.79,0
33.11,85.36,47.19,0
26.29,61.03,23.21,1
29.05,42.92,16.22,1
19.07,54.69,28.39,0
33.06,75.79,52.51,0
21.2,63.64,23.8,0
18.17,48.74,18.81,0
30.65,85.57,67.66,0
32.07,79.65,64.77,0
20.77,56.25,28.02,0
30.16,77.59,48.2,0
17.09,46.16,24.5,0
27.21,53.23,19.45,1
33.45,62.72,24.88,1
32.89,81.79,65.66,0
26.61,49.76,15.15,1
29.23,75.36,77.19,0
17.61,64.14,25.4,0
33.6,83.62,42.09,0
24.72,64.45,23.01,0
24.55,44.42,15.8,0
24.37,51.63,17.27,0
34.45,76.82,36.68,0
30.39,79.25,62.66,0
29.54,48.66,22.1,1
16.87,55.16,33.8,0
25.18,47.09,16.62,1
30.6,86.89,49.85,0
18.26,44.89,20.38,0
26.34,46.2,19.4,1
25.99,71.79,22.32,1
20.29,58.15,21.68,0
19.55,52.34,21.11,0
22.2,52.26,20.17,0
17.62,54.69,29.36,0
30.73,76.87,47.44,0
31.0,77.71,39.54,0
26.08,73.0,63.2,0
31.61,72.39,47.24,0
18.84,45.19,25.07,0
15.34,65.72,31.47,0
15.66,50.51,22.42,0
29.06,73.2,38.98,0
23.71,79.75,47.93,0
23.37,54.15,23.39,0
28.8,74.42,69.79,0
20.56,52.39,23.42,0
16.84,71.3,29.33,0
19.88,56.85,28.29,0
15.8,38.55,19.29,0
30.65,78.56,41.83,0
24.31,73.27,40.33,0
20.03,40.63,20.94,0
25.95,51.99,21.56,1
21.87,48.48,22.05,0
32.84,73.83,60.75,0
26.92,48.5,17.01,1
31.66,68.48,42.38,0
29.48,49.81,19.6,1
32.5,79.82,45.68,0
30.59,68.88,65.51,0
20.35,58.7,23.54,0
19.77,46.06,23.42,0
21.08,50.73,27.09,0
31.29,72.14,63.22,0
27.83,52.35,17.7,1
32.88,77.83,42.24,0
26.79,55.56,22.08,1
20.05,62.35,27.88,0
19.39,57.0,21.1,0
29.96,77.97,57.99,0
32.84,49.48,15.15,1
27.17,49.5,17.55,1
27.52,60.03,19.92,1
32.51,59.65,19.61,1
30.96,76.73,48.61,0
29.47,78.32,62.72,0
21.67,50.27,18.11,0
20.27,63.1,24.28,0
27.42,62.3,25.35,1
19.11,44.17,27.85,0
20.84,62.63,28.34,0
23.89,65.54,20.43,0
25.47,53.07,20.48,1
21.87,50.28,26.93,0
29.8,56.09,22.71,1
27.43,60.48,20.66,1
20.9,63.6,27.97,0
22.97,47.27,21.08,0
22.74,62.55,24.03,0
20.07,46.84,27.6,0
18.66,66.61,29.54,0
22.42,53.81,28.6,0
32.85,78.8,49.25,0
27.32,59.09,22.1,1
23.05,46.03,25.2,0
27.83,73.48,37.36,0
28.07,47.31,19.84,1
27.94,51.26,17.71,1
23.67,45.96,26.49,0
24.52,72.78,22.76,0
20.04,53.75,22.92,0
23.37,45.48,24.01,0
30.47,71.37,46.12,0
25.29,85.32,42.03,0
33.32,84.67,59.02,0
16.05,58.14,28.42,0
26.47,62.51,21.96,1
31.13,77.71,68.82,0
